packet_checksum,packet_name,packet_year,question_id,pair_id,question_type,question_style,category,question_text,question_text_stripped,word_count,correct_answer,options_json,source
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,16,8,BONUS,SHORT_ANSWER,CHEMISTRY,"An isotope decays in a first order reaction with a rate constant of 0.5 inverse seconds. To two significant figures, what is the ratio of the initial concentration of the isotope to its concentration after 2.1 seconds?","An isotope decays in a first order reaction with a rate constant of 0.5 inverse seconds. To two significant figures, what is the ratio of the initial concentration of the isotope to its concentration after 2.1 seconds?",37,"""2.8""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,17,9,TOSSUP,SHORT_ANSWER,PHYSICS,"What effect occurs when an external magnetic field causes atomic sublevels with different magnetic quantum numbers to shift in energy by different amounts, resulting in a splitting of spectral lines?","What effect occurs when an external magnetic field causes atomic sublevels with different magnetic quantum numbers to shift in energy by different amounts, resulting in a splitting of spectral lines?",30,"""Zeeman effect (ACCEPT: Normal Zeeman effect, anomalous Zeeman effect)""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,18,9,BONUS,MULTIPLE_CHOICE,PHYSICS,A proton and an alpha particle travel at the same velocity. What is the ratio of the de Broglie \textbf{[duh BROY]} wavelength of the proton to that of the alpha particle?,A proton and an alpha particle travel at the same velocity. What is the ratio of the de Broglie wavelength of the proton to that of the alpha particle?,29,"""Z""","[""1 to 4"", ""1 to 2"", ""2 to 1"", ""4 to 1""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,19,10,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,A knockout mutation to which of the following enzymes will most likely lead to a high NADH to NAD+ ratio in the cell?,A knockout mutation to which of the following enzymes will most likely lead to a high NADH to NAD+ ratio in the cell?,23,"""Z""","[""Hexokinase"", ""Phosphofructokinase"", ""G3P dehydrogenase"", ""Lactate dehydrogenase""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,20,10,BONUS,SHORT_ANSWER,BIOLOGY,Order the following three aneuploidy disorders by increasing average lifespan of affected individuals: 1) Trisomy of chromosome 13; 2) Trisomy of chromosome 21; 3) Monosomy of X chromosome.,Order the following three aneuploidy disorders by increasing average lifespan of affected individuals: 1) Trisomy of chromosome 13; 2) Trisomy of chromosome 21; 3) Monosomy of X chromosome.,28,"""1, 2, 3""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,21,11,TOSSUP,MULTIPLE_CHOICE,ENERGY,Scientists at UCLA’s Koehler Lab are studying how Meiosis I arrest abnormalities affect human reproduction. How many homologous chromosomes are in each human sperm cell after the completion of meiosis?,Scientists at UCLA’s Koehler Lab are studying how Meiosis I arrest abnormalities affect human reproduction. How many homologous chromosomes are in each human sperm cell after the completion of meiosis?,30,"""W""","[""0"", ""2"", ""23"", ""46""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,22,11,BONUS,MULTIPLE_CHOICE,ENERGY,"Scientists in the Zong Group at Stanford are studying Mott insulators, which are insulators that band theory predicts to be metals. Which of the following best describes the band structure of most materials predicted to be metals?","Scientists in the Zong Group at Stanford are studying Mott insulators, which are insulators that band theory predicts to be metals. Which of the following best describes the band structure of most materials predicted to be metals?",37,"""X""","[""Conduction and valence bands entirely overlap"", ""Conduction and valence bands partially overlap"", ""Conduction and valence bands are adjacent but not overlapping"", ""Conduction and valence bands are far from each other""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,23,12,TOSSUP,SHORT_ANSWER,MATH,"What is the space diagonal of a four−dimensional rectangular prism with side lengths of 2, 4, 5, and 6?","What is the space diagonal of a four−dimensional rectangular prism with side lengths of 2, 4, 5, and 6?",19,"""9""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,24,12,BONUS,SHORT_ANSWER,MATH,"Mark constructs a unit circle and inscribes a square inside the circle. He then inscribes a circle inside the square, and then a square inside that circle, and repeats this process indefinitely. The total area of all the circles approaches what value?","Mark constructs a unit circle and inscribes a square inside the circle. He then inscribes a circle inside the square, and then a square inside that circle, and repeats this process indefinitely. The total area of all the circles approaches what value?",42,"""$2\\pi$""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,25,13,TOSSUP,SHORT_ANSWER,EARTH_SPACE,What type of nebula appears blue because its interstellar dust scatters light from a nearby star rather than emitting its own radiation?,What type of nebula appears blue because its interstellar dust scatters light from a nearby star rather than emitting its own radiation?,22,"""Reflection nebula [ASr]""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,26,13,BONUS,SHORT_ANSWER,EARTH_SPACE,"Anurag has discovered a star with a peak wavelength in the UV. If the Sun has a temperature of 6000 K and a peak wavelength of 500 nm, then what is the minimum temperature of Anurag’s star if the star emits most of its visible light at 400 nm?","Anurag has discovered a star with a peak wavelength in the UV. If the Sun has a temperature of 6000 K and a peak wavelength of 500 nm, then what is the minimum temperature of Anurag’s star if the star emits most of its visible light at 400 nm?",49,"""7500 K""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,27,14,TOSSUP,MULTIPLE_CHOICE,PHYSICS,"A string is attached to a wall at one end. Eddy pulls on the other end, creating a tension T. He notices that a wave traveling along the string has speed v. If Eddy pulls harder to increase the tension to 3T, at what speed would a new wave travel along the spring?","A string is attached to a wall at one end. Eddy pulls on the other end, creating a tension T. He notices that a wave traveling along the string has speed v. If Eddy pulls harder to increase the tension to 3T, at what speed would a new wave travel along the spring?",53,"""X""","[""v"", ""$\\sqrt{3}$v"", ""3v"", ""9v""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,28,14,BONUS,MULTIPLE_CHOICE,PHYSICS,Which of the following best describes the charge produced on the surface of a spherical conductor from a charge Q in a cavity near the surface of the conductor?,Which of the following best describes the charge produced on the surface of a spherical conductor from a charge Q in a cavity near the surface of the conductor?,29,"""Y""","[""Charge less than Q evenly distributed over the surface"", ""Charge less than Q unevenly distributed over the surface"", ""Charge equal to Q evenly distributed over the surface"", ""Charge equal to Q unevenly distributed over the surface""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,29,15,TOSSUP,SHORT_ANSWER,CHEMISTRY,"In photoelectric devices, electrons are ejected from a metal surface only if incoming light has enough energy to overcome a material-specific threshold. What is the name of this threshold energy required to remove an electron from the surface of a metal in a vacuum?","In photoelectric devices, electrons are ejected from a metal surface only if incoming light has enough energy to overcome a material-specific threshold. What is the name of this threshold energy required to remove an electron from the surface of a metal in a vacuum?",44,"""Work function""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,30,15,BONUS,SHORT_ANSWER,CHEMISTRY,Identify all of the following three statements which are true about water’s HOMO \textbf{[ho-mo]} and LUMO \textbf{[lu-mo]}: 1) Water’s molecular plane is the nodal plane of its HOMO; 2) Water’s HOMO is non-bonding; 3) Water’s LUMO donates electrons when it acts as a nucleophile.,Identify all of the following three statements which are true about water’s HOMO and LUMO : 1) Water’s molecular plane is the nodal plane of its HOMO; 2) Water’s HOMO is non-bonding; 3) Water’s LUMO donates electrons when it acts as a nucleophile.,43,"""1 and 2""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,31,16,TOSSUP,MULTIPLE_CHOICE,ENERGY,Scientists at the Johns Hopkins Thoi Lab are investigating elements with high chemical stability for use in fuel cells. Which of the following elements has the highest first ionization energy?,Scientists at the Johns Hopkins Thoi Lab are investigating elements with high chemical stability for use in fuel cells. Which of the following elements has the highest first ionization energy?,30,"""Y""","[""Lithium"", ""Copper"", ""Silicon"", ""Sodium""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,32,16,BONUS,SHORT_ANSWER,ENERGY,Scientists at the Johns Hopkins Maksimovic Lab are studying the hadronic decays of heavy particles produced by the Large Hadron Collider. Identify all of the following particles that could be produced during hadronic decay: 1) Proton; 2) Tauon; 3) Pion.,Scientists at the Johns Hopkins Maksimovic Lab are studying the hadronic decays of heavy particles produced by the Large Hadron Collider. Identify all of the following particles that could be produced during hadronic decay: 1) Proton; 2) Tauon; 3) Pion.,40,"""1 and 3""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,33,17,TOSSUP,SHORT_ANSWER,MATH,What is the maximum possible number of intersection points between nine circles?,What is the maximum possible number of intersection points between nine circles?,12,"""72""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,34,17,BONUS,SHORT_ANSWER,MATH,A rectangular room has an area of 42 and a perimeter of 34. What is the length of the smallest side of the room?,A rectangular room has an area of 42 and a perimeter of 34. What is the length of the smallest side of the room?,24,"""3""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,35,18,TOSSUP,SHORT_ANSWER,BIOLOGY,"In maize, what shield-shaped cotyledon \textbf{[koh-tuh-LEE-din]} absorbs nutrients from the endosperm and transfers them to the developing embryo during germination?","In maize, what shield-shaped cotyledon absorbs nutrients from the endosperm and transfers them to the developing embryo during germination?",19,"""Scutellum""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,36,18,BONUS,SHORT_ANSWER,BIOLOGY,"Edwin and his father Edbig go camping when Edbig is attacked by a bear. Edwin can either run away with his survival guaranteed or attempt to save his father. If Edwin can have 4 offspring and Edbig can have 2 more offspring, what is the minimum probability that Edwin survives that makes saving his father evolutionarily favorable?","Edwin and his father Edbig go camping when Edbig is attacked by a bear. Edwin can either run away with his survival guaranteed or attempt to save his father. If Edwin can have 4 offspring and Edbig can have 2 more offspring, what is the minimum probability that Edwin survives that makes saving his father evolutionarily favorable?",57,"""0.75""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,37,19,TOSSUP,SHORT_ANSWER,CHEMISTRY,What is the angular momentum of an electron in a 3s orbital?,What is the angular momentum of an electron in a 3s orbital?,12,"""0""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,38,19,BONUS,SHORT_ANSWER,CHEMISTRY,Charlie analyzes the production of acetaldehyde from ethylene and oxygen using proton NMR spectroscopy. What is the positive difference between the number of peaks that would be observed between the reactants and the product?,Charlie analyzes the production of acetaldehyde from ethylene and oxygen using proton NMR spectroscopy. What is the positive difference between the number of peaks that would be observed between the reactants and the product?,34,"""1""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,39,20,TOSSUP,SHORT_ANSWER,EARTH_SPACE,"If wind patterns shift over time and begin blowing from two consistent directions, transverse dunes can stretch and realign into long, parallel formations. What type of dune would they eventually become?","If wind patterns shift over time and begin blowing from two consistent directions, transverse dunes can stretch and realign into long, parallel formations. What type of dune would they eventually become?",31,"""Longitudinal""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,40,20,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,Low nutrient levels and clear water indicate the presence of which of the following types of lakes?,Low nutrient levels and clear water indicate the presence of which of the following types of lakes?,17,"""Z""","[""Endorheic \\textbf{[en-duh-REE-ik]}"", ""Exorheic \\textbf{[EX-uh-ree-ik]}"", ""Eutrophic \\textbf{[yoo-TROH-fik]}"", ""Oligotrophic \\textbf{[uh-lig-oh-TROH-fik]}""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,41,21,TOSSUP,MULTIPLE_CHOICE,PHYSICS,The useful work extractable from a closed thermodynamic system at constant temperature and volume is given by which of the following quantities?,The useful work extractable from a closed thermodynamic system at constant temperature and volume is given by which of the following quantities?,22,"""Z""","[""Enthalpy"", ""Entropy"", ""Gibbs free energy"", ""Helmholtz free energy""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,42,21,BONUS,SHORT_ANSWER,PHYSICS,"A rocket reaches a speed of 1 kilometer per second before its propulsion fails and shuts off. Ignoring air resistance, what is the maximum height, in kilometers, it could reach above its current position before falling back to the ground?","A rocket reaches a speed of 1 kilometer per second before its propulsion fails and shuts off. Ignoring air resistance, what is the maximum height, in kilometers, it could reach above its current position before falling back to the ground?",40,"""51""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,43,22,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,Which of the following best describes how the primary nitrogenous waste excreted by a frog changes as it ages into an adult?,Which of the following best describes how the primary nitrogenous waste excreted by a frog changes as it ages into an adult?,22,"""Y""","[""Urea to ammonia"", ""Urea to uric acid"", ""Ammonia to urea"", ""Ammonia to uric acid""]",SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,44,22,BONUS,SHORT_ANSWER,BIOLOGY,"In a mature oak tree, order the following three cells by increasing distance from the pith: 1) Youngest vessel element; 2) Youngest sieve tube element; 3) Oldest sieve tube element.","In a mature oak tree, order the following three cells by increasing distance from the pith: 1) Youngest vessel element; 2) Youngest sieve tube element; 3) Oldest sieve tube element.",30,"""1, 2, 3""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,45,23,TOSSUP,SHORT_ANSWER,MATH,"A rectangular prism has three faces of area 8, 14, and 28. What is the volume of the prism?","A rectangular prism has three faces of area 8, 14, and 28. What is the volume of the prism?",19,"""56""",[],SSB_2026
90ad383158a46a681dc2b164a6a1932953f25b650356d24d40211de23926eb07,DOUBLE ELIMINATION 3,2026,46,23,BONUS,SHORT_ANSWER,MATH,Order the following three numbers in different bases from smallest to largest when expressed in base 10: 1) 1012 base 3 \textbf{[one zero one two base three]}; 2) 133 base 8 \textbf{[one three three base eight]}; 3) 210 base 5 \textbf{[two one zero base five]}.,Order the following three numbers in different bases from smallest to largest when expressed in base 10: 1) 1012 base 3 ; 2) 133 base 8 ; 3) 210 base 5 .,32,"""1, 3, 2""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,1,1,TOSSUP,SHORT_ANSWER,CHEMISTRY,"In chemical kinetics, what term describes the change in a reaction’s rate constant when hydrogen is replaced by deuterium, due to differences in zero-point energy and bond vibrational frequencies?","In chemical kinetics, what term describes the change in a reaction’s rate constant when hydrogen is replaced by deuterium, due to differences in zero-point energy and bond vibrational frequencies?",29,"""Kinetic isotope effect""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,2,1,BONUS,SHORT_ANSWER,CHEMISTRY,"At the Boyle temperature, what is the exponent of the leading-order term describing the deviation of the compressibility factor Z from ideal behavior when the virial equation is written as a power series in density?","At the Boyle temperature, what is the exponent of the leading-order term describing the deviation of the compressibility factor Z from ideal behavior when the virial equation is written as a power series in density?",35,"""2 (ACCEPT: Second order)""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,3,2,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,"Katherine is spinning in her gaming chair, accelerating only in the counterclockwise direction. As she gains speed, which of the following best describes action potential frequency in afferent neurons from her utricle and saccule, respectively?","Katherine is spinning in her gaming chair, accelerating only in the counterclockwise direction. As she gains speed, which of the following best describes action potential frequency in afferent neurons from her utricle and saccule, respectively?",35,"""Z""","[""Increased frequency, increased frequency"", ""Increased frequency, baseline frequency"", ""Baseline frequency, increased frequency"", ""Baseline frequency, baseline frequency""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,4,2,BONUS,SHORT_ANSWER,BIOLOGY,Identify all of the following three roles that all amino acids can act as: 1) Hydrogen bond donor; 2) Electron pair donor; 3) Proton donor.,Identify all of the following three roles that all amino acids can act as: 1) Hydrogen bond donor; 2) Electron pair donor; 3) Proton donor.,25,"""All""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,5,3,TOSSUP,SHORT_ANSWER,PHYSICS,A hoop of mass m and radius r is rolling without slipping down a hill at speed v. What is the ratio of rotational kinetic energy to linear kinetic energy for the hoop?,A hoop of mass m and radius r is rolling without slipping down a hill at speed v. What is the ratio of rotational kinetic energy to linear kinetic energy for the hoop?,33,"""1:1 (ACCEPT: 1)""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,6,3,BONUS,MULTIPLE_CHOICE,PHYSICS,Phasors are a mathematical tool most directly used to represent which of the following types of signals?,Phasors are a mathematical tool most directly used to represent which of the following types of signals?,17,"""W""","[""Sinusoidal"", ""Damped sinusoidal"", ""Exponential growth"", ""Exponential decay""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,7,4,TOSSUP,SHORT_ANSWER,EARTH_SPACE,"The gravitational influence of Jupiter results in the formation of what features within the asteroid belt, where few asteroids are found?","The gravitational influence of Jupiter results in the formation of what features within the asteroid belt, where few asteroids are found?",21,"""Kirkwood gaps""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,8,4,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,"If melt within a magma chamber were superheated far above its liquidus temperature prior to eruption, which of the following textures would most likely characterize the resulting volcanic rock?","If melt within a magma chamber were superheated far above its liquidus temperature prior to eruption, which of the following textures would most likely characterize the resulting volcanic rock?",29,"""X""","[""Abundant large phenocrysts \\textbf{[FEE-noh-crists]} in a fine groundmass"", ""Glassy or aphanitic \\textbf{[af-uh-NIH-tik]} texture with few or no phenocrysts"", ""Strongly porphyritic \\textbf{[por-fuh-RIH-tik]} texture with resorbed crystals"", ""Pegmatitic \\textbf{[peg-muh-TIH-tik]} texture""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,9,5,TOSSUP,SHORT_ANSWER,ENERGY,"Researchers at the Stanford Institute for Human-Centered Artificial Intelligence are studying new methods of policy optimization in machine learning. What machine learning paradigm are these researchers studying, which attempts to determine how a model should act in an environment to maximize a reward?","Researchers at the Stanford Institute for Human-Centered Artificial Intelligence are studying new methods of policy optimization in machine learning. What machine learning paradigm are these researchers studying, which attempts to determine how a model should act in an environment to maximize a reward?",43,"""Reinforcement learning""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,10,5,BONUS,SHORT_ANSWER,ENERGY,"Scientists at UCLA’s Energy Research Center are analyzing urban power transmission systems. Before electricity from transmission lines reaches consumers, it passes through a step-down transformer. Identify all of the following 3 changes that occur across an ideal step-down transformer: 1) The voltage decreases; 2) The current decreases; 3) The electrical power decreases.","Scientists at UCLA’s Energy Research Center are analyzing urban power transmission systems. Before electricity from transmission lines reaches consumers, it passes through a step-down transformer. Identify all of the following 3 changes that occur across an ideal step-down transformer: 1) The voltage decreases; 2) The current decreases; 3) The electrical power decreases.",52,"""1 only""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,11,6,TOSSUP,SHORT_ANSWER,MATH,"Jean is travelling to Lisa’s house, which is 5 miles away. If she needs to be there in 15 minutes and jogs the first two miles in 10 minutes, how fast in miles per hour does Jean need to travel in order to reach Lisa’s house on time?","Jean is travelling to Lisa’s house, which is 5 miles away. If she needs to be there in 15 minutes and jogs the first two miles in 10 minutes, how fast in miles per hour does Jean need to travel in order to reach Lisa’s house on time?",48,"""36""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,12,6,BONUS,SHORT_ANSWER,MATH,"What is the determinant of the $3 \times 3$ matrix with first row 1, 3, 5, second row 0, 0, 3, and third row −1, 1, 1?","What is the determinant of the matrix with first row 1, 3, 5, second row 0, 0, 3, and third row −1, 1, 1?",24,"""\u221212""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,13,7,TOSSUP,SHORT_ANSWER,PHYSICS,A spacecraft intends to move from low Earth orbit to a geostationary orbit. What orbital maneuver will allow the spacecraft to make the move with the smallest required delta v?,A spacecraft intends to move from low Earth orbit to a geostationary orbit. What orbital maneuver will allow the spacecraft to make the move with the smallest required delta v?,30,"""Hohmann transfer""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,14,7,BONUS,SHORT_ANSWER,PHYSICS,Claire constructs a parallel plate capacitor with two square plates of side length $d$. She then cuts each plate into a circle with diameter $d$. By what factor is the capacitance multiplied when Claire changes the plates’ shapes?,Claire constructs a parallel plate capacitor with two square plates of side length . She then cuts each plate into a circle with diameter . By what factor is the capacitance multiplied when Claire changes the plates’ shapes?,38,"""$\\frac{\\pi}{4}$""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,15,8,TOSSUP,SHORT_ANSWER,EARTH_SPACE,Order the following three spectral classes in terms of increasing strength of Balmer absorption lines in their spectra: 1) O; 2) A; 3) M.,Order the following three spectral classes in terms of increasing strength of Balmer absorption lines in their spectra: 1) O; 2) A; 3) M.,24,"""1, 3, 2""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,16,8,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following phenomena would most directly increase the global frequency of noctilucent cloud formation?,Which of the following phenomena would most directly increase the global frequency of noctilucent cloud formation?,16,"""Y""","[""Eruption of a supervolcano"", ""Occurrence of a coronal mass ejection"", ""Passage of the Earth through a comet\u2019s dust tail"", ""Decrease in solar wind intensity""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,17,9,TOSSUP,SHORT_ANSWER,BIOLOGY,"If the start codon accumulates random nucleotide substitutions over time, order the following three outcomes by increasing likelihood of occurance: 1) A silent mutation; 2) A missense mutation; 3) A nonsense mutation.","If the start codon accumulates random nucleotide substitutions over time, order the following three outcomes by increasing likelihood of occurance: 1) A silent mutation; 2) A missense mutation; 3) A nonsense mutation.",32,"""1, 3, 2""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,18,9,BONUS,SHORT_ANSWER,BIOLOGY,"Order the following three islands by increasing levels of competitive exclusion between species: 1) Large island, close to mainland; 2) Large island, far from the mainland; 3) Small island, close to the mainland.","Order the following three islands by increasing levels of competitive exclusion between species: 1) Large island, close to mainland; 2) Large island, far from the mainland; 3) Small island, close to the mainland.",33,"""2, 1, 3""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,19,10,TOSSUP,MULTIPLE_CHOICE,ENERGY,"Scientists at UCLA’s Graphics Center are designing algorithms to process multidimensional data. If an algorithm processes every element in an N by N grid exactly once, what is the algorithm’s asymptotic time complexity?","Scientists at UCLA’s Graphics Center are designing algorithms to process multidimensional data. If an algorithm processes every element in an N by N grid exactly once, what is the algorithm’s asymptotic time complexity?",33,"""Y""","[""O of one"", ""O of N"", ""O of N squared"", ""O of log N""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,20,10,BONUS,SHORT_ANSWER,ENERGY,Scientists at UCLA’s Weather Center are studying ocean-atmosphere coupling during El Niño events. Identify all of the following changes that occur during El Niño events: 1) The thermocline deepens off the western coast of the Americas; 2) Upwelling decreases along the western coast of South America. 3) Strengthening of the Walker circulation.,Scientists at UCLA’s Weather Center are studying ocean-atmosphere coupling during El Niño events. Identify all of the following changes that occur during El Niño events: 1) The thermocline deepens off the western coast of the Americas; 2) Upwelling decreases along the western coast of South America. 3) Strengthening of the Walker circulation.,52,"""1 and 2""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,21,11,TOSSUP,MULTIPLE_CHOICE,CHEMISTRY,Which of the following metals can support the most stable +1 oxidation state?,Which of the following metals can support the most stable +1 oxidation state?,13,"""Z""","[""Al"", ""Ga"", ""In"", ""Tl""]",SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,22,11,BONUS,SHORT_ANSWER,CHEMISTRY,"Surya wants to determine if he needs to implement cathodic protection in a steel water heater to prevent corrosion from particularly alkaline water. To do so, he plots the stabilities of various phases of iron at different pH values and voltaic potentials. What type of diagram has he constructed?","Surya wants to determine if he needs to implement cathodic protection in a steel water heater to prevent corrosion from particularly alkaline water. To do so, he plots the stabilities of various phases of iron at different pH values and voltaic potentials. What type of diagram has he constructed?",49,"""Pourbaix \\textbf{[poor-BAY]}""",[],SSB_2026
d6c5a411df32560bd2f939dc8903d0e11d37f6844b0f5e474a268148f0e34ec6,DOUBLE ELIMINATION 4,2026,23,12,TOSSUP,MULTIPLE_CHOICE,MATH,Which of the following techniques does not give an exact value for the area under the curve f(x) = 5x + 6 from x = 0 to x = 2?,Which of the following techniques does not give an exact value for the area under the curve f(x) = 5x + 6 from x = 0 to x = 2?,30,"""Z""","[""Definite integral"", ""Midpoint Riemann sum with three subintervals"", ""Trapezoidal Riemann sum with four subintervals"", ""Left Riemann sum with five subintervals""]",SSB_2026
