packet_checksum,packet_name,packet_year,question_id,pair_id,question_type,question_style,category,question_text,question_text_stripped,word_count,correct_answer,options_json,source
275f572af73fbe0baea4b65266d91fce0b57a0b6569c5528a6af41256e1fdb2e,DOUBLE ELIM 3,2026,42,21,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following crystal habits is most likely to develop in an environment with very few nucleation sites?,Which of the following crystal habits is most likely to develop in an environment with very few nucleation sites?,19,"""Z""","[""Botryoidal \\textbf{[boh-tree-OY-dul]}"", ""Drusy \\textbf{[DROO-zee]}"", ""Massive"", ""Prismatic""]",SSB_2026
275f572af73fbe0baea4b65266d91fce0b57a0b6569c5528a6af41256e1fdb2e,DOUBLE ELIM 3,2026,43,22,TOSSUP,SHORT_ANSWER,CHEMISTRY,What is the angular momentum of an electron in a 3s orbital?,What is the angular momentum of an electron in a 3s orbital?,12,"""Zero""",[],SSB_2026
275f572af73fbe0baea4b65266d91fce0b57a0b6569c5528a6af41256e1fdb2e,DOUBLE ELIM 3,2026,44,22,BONUS,MULTIPLE_CHOICE,CHEMISTRY,Which of the following is true about the quantum particle in a box model?,Which of the following is true about the quantum particle in a box model?,14,"""Y""","[""The particle is confined to a region of finite nonzero potential"", ""The particle's wavefunction has nonzero value everywhere due to tunneling"", ""The particle's wavefunction inside the box has the same form as a free particle"", ""The particle can only take on finitely many energy values""]",SSB_2026
275f572af73fbe0baea4b65266d91fce0b57a0b6569c5528a6af41256e1fdb2e,DOUBLE ELIM 3,2026,45,23,TOSSUP,SHORT_ANSWER,MATH,"A rectangular prism has three faces of area 8, 14, and 28. What is the volume of the prism?","A rectangular prism has three faces of area 8, 14, and 28. What is the volume of the prism?",19,"""56""",[],SSB_2026
275f572af73fbe0baea4b65266d91fce0b57a0b6569c5528a6af41256e1fdb2e,DOUBLE ELIM 3,2026,46,23,BONUS,SHORT_ANSWER,MATH,Order the following three numbers in different bases from smallest to largest when expressed in base 10: 1) 1012 base 3 \textbf{[one zero one two base three]}; 2) 133 base 8 \textbf{[one three three base eight]}; 3) 210 base 5 \textbf{[two one zero base five]}.,Order the following three numbers in different bases from smallest to largest when expressed in base 10: 1) 1012 base 3 ; 2) 133 base 8 ; 3) 210 base 5 .,32,"""1, 3, 2""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,1,1,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,"Katherine is spinning in her gaming chair, accelerating only in the counterclockwise direction. As she gains speed, which of the following best describes action potential frequency in afferent neurons from her utricle and saccule, respectively?","Katherine is spinning in her gaming chair, accelerating only in the counterclockwise direction. As she gains speed, which of the following best describes action potential frequency in afferent neurons from her utricle and saccule, respectively?",35,"""Z""","[""Increased frequency, increased frequency"", ""Increased frequency, baseline frequency"", ""Baseline frequency, increased frequency"", ""Baseline frequency, baseline frequency""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,2,1,BONUS,SHORT_ANSWER,BIOLOGY,Identify all of the following three roles that all amino acids can act as: 1) Hydrogen bond donor; 2) Electron pair donor; 3) Proton donor.,Identify all of the following three roles that all amino acids can act as: 1) Hydrogen bond donor; 2) Electron pair donor; 3) Proton donor.,25,"""All""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,3,2,TOSSUP,SHORT_ANSWER,PHYSICS,A hoop of mass m and radius r is rolling without slipping down a hill at speed v. What is the ratio of rotational kinetic energy to linear kinetic energy for the hoop?,A hoop of mass m and radius r is rolling without slipping down a hill at speed v. What is the ratio of rotational kinetic energy to linear kinetic energy for the hoop?,33,"""1:1 (ACCEPT: 1)""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,4,2,BONUS,SHORT_ANSWER,PHYSICS,Identify all of the following four terms that are present in the Fourier series of a square wave function with period $2\pi$ that begins at the origin: 1) $\sin{x}$; 2) $\sin{2x}$; 3) $\cos{x}$; 4) $\cos{2x}$.,Identify all of the following four terms that are present in the Fourier series of a square wave function with period that begins at the origin: 1) ; 2) ; 3) ; 4) .,34,"""1 only""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,5,3,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,"Although most of the exoplanets discovered so far have been within a few hundred light-years of Earth, a select few were detected at a distance of tens of thousands of light years. These exoplanets were detected using which method?","Although most of the exoplanets discovered so far have been within a few hundred light-years of Earth, a select few were detected at a distance of tens of thousands of light years. These exoplanets were detected using which method?",39,"""X""","[""Transit photometry"", ""Gravitational microlensing"", ""Radial velocity"", ""Direct imaging""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,6,3,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following best describes the expected state of the Local Group approximately 500 billion years in the future?,Which of the following best describes the expected state of the Local Group approximately 500 billion years in the future?,20,"""X""","[""The group will have expanded significantly due to dark energy, isolating all member galaxies"", ""The group will have merged into a single, massive elliptical galaxy"", ""Most stars will have been ejected into intergalactic space, leaving only black holes"", ""Star formation will have completely ceased leaving behind dead galaxies""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,7,4,TOSSUP,SHORT_ANSWER,CHEMISTRY,"In chemical kinetics, what term describes the change in a reaction’s rate constant when hydrogen is replaced by deuterium, due to differences in zero-point energy and bond vibrational frequencies?","In chemical kinetics, what term describes the change in a reaction’s rate constant when hydrogen is replaced by deuterium, due to differences in zero-point energy and bond vibrational frequencies?",29,"""Kinetic isotope effect""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,8,4,BONUS,SHORT_ANSWER,CHEMISTRY,"At the Boyle temperature, what is the exponent of the leading-order term describing the deviation of the compressibility factor 
Z from ideal behavior when the virial equation is written as a power series in density?","At the Boyle temperature, what is the exponent of the leading-order term describing the deviation of the compressibility factor Z from ideal behavior when the virial equation is written as a power series in density?",35,"""2 (ACCEPT: Second order)""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,9,5,TOSSUP,SHORT_ANSWER,MATH,"Keqing is travelling to Ganyu's house, which is 5 miles away. If she needs to be there in 15 minutes and jogs the first two miles in 10 minutes, how fast in miles per hour does Keqing need to travel in order to reach Ganyu's house on time?","Keqing is travelling to Ganyu's house, which is 5 miles away. If she needs to be there in 15 minutes and jogs the first two miles in 10 minutes, how fast in miles per hour does Keqing need to travel in order to reach Ganyu's house on time?",48,"""36""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,10,5,BONUS,SHORT_ANSWER,MATH,"What is the determinant of the $3 \times 3$ matrix with first row 1, 3, 5, second row 0, 0, 3, and third row -1, 1, 1?","What is the determinant of the matrix with first row 1, 3, 5, second row 0, 0, 3, and third row -1, 1, 1?",24,"""-2""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,11,6,TOSSUP,SHORT_ANSWER,ENERGY,"Researchers at the Stanford Institute for Human-Centered Artificial Intelligence are studying new methods of policy optimization in machine learning. What machine learning paradigm are these researchers studying, which attempts to determine how a model should act in an environment to maximize a reward?","Researchers at the Stanford Institute for Human-Centered Artificial Intelligence are studying new methods of policy optimization in machine learning. What machine learning paradigm are these researchers studying, which attempts to determine how a model should act in an environment to maximize a reward?",43,"""Reinforcement learning""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,12,6,BONUS,SHORT_ANSWER,ENERGY,"Scientists at Stanford are analyzing the structure of an unknown organic compound with IR spectroscopy, and they notice an absorption peak at around 1700 inverse centimeters. Identify all of the following three compounds that this peak could indicate:","Scientists at Stanford are analyzing the structure of an unknown organic compound with IR spectroscopy, and they notice an absorption peak at around 1700 inverse centimeters. Identify all of the following three compounds that this peak could indicate:",38,"""All of them""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,13,7,TOSSUP,SHORT_ANSWER,BIOLOGY,"If the start codon accumulates random nucleotide substitutions over time, order the following three outcomes by increasing likelihood of occurance: 1) A silent mutation; 2) A missense mutation; 3) A nonsense mutation.","If the start codon accumulates random nucleotide substitutions over time, order the following three outcomes by increasing likelihood of occurance: 1) A silent mutation; 2) A missense mutation; 3) A nonsense mutation.",32,"""1, 3, 2""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,14,7,BONUS,SHORT_ANSWER,BIOLOGY,Order the following three stages of succession after a glacial retreat by increasing nitrogen content in the soil: 1) Spruce stage; 2) Alder stage; 3) Dryas stage.,Order the following three stages of succession after a glacial retreat by increasing nitrogen content in the soil: 1) Spruce stage; 2) Alder stage; 3) Dryas stage.,27,"""3, 2, 1""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,15,8,TOSSUP,SHORT_ANSWER,PHYSICS,A spacecraft intends to move from low Earth orbit to a geostationary orbit. What orbital maneuver will allow the spacecraft to make the move with the smallest required delta v?,A spacecraft intends to move from low Earth orbit to a geostationary orbit. What orbital maneuver will allow the spacecraft to make the move with the smallest required delta v?,30,"""Hohmann transfer""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,16,8,BONUS,MULTIPLE_CHOICE,PHYSICS,"Claire constructs a parallel plate capacitor consisting of two square plates of a conductor, each of side length $L$ which has capacitance $C_1$ when the two places are placed a distance $d$ apart. She then modifies the capacitor by trimming the square plates into circular plates, such that each circle has diameter $L$. The resulting capacitor has capacitance $C_2$ at the same distance $d$. What is the radio $C_2$ over $C_1$?","Claire constructs a parallel plate capacitor consisting of two square plates of a conductor, each of side length which has capacitance when the two places are placed a distance apart. She then modifies the capacitor by trimming the square plates into circular plates, such that each circle has diameter . The resulting capacitor has capacitance at the same distance . What is the radio over ?",66,"""Y""","[""$\\frac{1}{4}$"", ""$\\frac{1}{2}$"", ""$\\frac{\\pi}{4}$"", ""$\\frac{\\pi}{2}$""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,17,9,TOSSUP,SHORT_ANSWER,EARTH_SPACE,Identify all of the following three quantities that are thought to be equal to zero for axions: 1) Mass; 2) Charge; 3) Spin.,Identify all of the following three quantities that are thought to be equal to zero for axions: 1) Mass; 2) Charge; 3) Spin.,23,"""2 and 3""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,18,9,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following best explains why cirrus clouds located above a lower layer of nimbostratus clouds often lead to a significant increase in snowfall?,Which of the following best explains why cirrus clouds located above a lower layer of nimbostratus clouds often lead to a significant increase in snowfall?,25,"""X""","[""They reduce the vapor pressure of the surrounding air, accelerating the Bergeron process"", ""They precipitate out ice crystals that act as condensation nuclei for snow"", ""They reflect incoming shortwave radiation, lowering the cloud base temperature"", ""The high clouds create a vacuum that pulls moisture upward from the lower clouds""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,19,10,TOSSUP,MULTIPLE_CHOICE,CHEMISTRY,Which of the following correctly describes what happens when electrons in semiconductors are excited across the band gap?,Which of the following correctly describes what happens when electrons in semiconductors are excited across the band gap?,18,"""Z""","[""Electrons jump from HOMO to LUMO"", ""Electrons jump from LUMO to HOMO"", ""Electrons jump from conduction band to valence band"", ""Electrons jump from valence band to conduction band""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,20,10,BONUS,SHORT_ANSWER,CHEMISTRY,"Surya wants to determine if he needs to implement cathodic protection in a steel water heater to prevent corrosion from particularly alkaline water. To do so, he plots the stabilities of various phases of iron at different pH values and voltaic potentials. What type of diagram has he constructed?","Surya wants to determine if he needs to implement cathodic protection in a steel water heater to prevent corrosion from particularly alkaline water. To do so, he plots the stabilities of various phases of iron at different pH values and voltaic potentials. What type of diagram has he constructed?",49,"""Pourbaix \\textbf{[poor-BAY]}""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,21,11,TOSSUP,MULTIPLE_CHOICE,MATH,Which of the following techniques does not give an exact value for the area under the curve f(x) = 5x + 6 from x = 0 to x = 2?,Which of the following techniques does not give an exact value for the area under the curve f(x) = 5x + 6 from x = 0 to x = 2?,30,"""Z""","[""Definite integral"", ""Midpoint Riemann sum with three subintervals"", ""Trapezoidal Riemann sum with four subintervals"", ""Left Riemann sum with five subintervals""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,22,11,BONUS,SHORT_ANSWER,MATH,A sphere in 3D space contains points in $n$ octants. What is the sum of all possible values of $n$?,A sphere in 3D space contains points in octants. What is the sum of all possible values of ?,19,"""36""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,23,12,TOSSUP,MULTIPLE_CHOICE,ENERGY,"Scientists at UCLA's Graphics Center are designing algorithms to process multidimensional data. If an algorithm processes every element in an N by N grid exactly once, what is the algorithm’s asymptotic time complexity?","Scientists at UCLA's Graphics Center are designing algorithms to process multidimensional data. If an algorithm processes every element in an N by N grid exactly once, what is the algorithm’s asymptotic time complexity?",33,"""Y""","[""O of one"", ""O of N"", ""O of N squared"", ""O of log N""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,24,12,BONUS,SHORT_ANSWER,ENERGY,Scientists at the Johns Hopkins Sing Lab are studying the atmospheric composition of exoplanets. Order the following planets in increasing gravitational field strength: 1) Planet with mass M and radius R/2; 2) Planet with mass 2M and radius R; 3) Planet with mass M/4 and radius 4R.,Scientists at the Johns Hopkins Sing Lab are studying the atmospheric composition of exoplanets. Order the following planets in increasing gravitational field strength: 1) Planet with mass M and radius R/2; 2) Planet with mass 2M and radius R; 3) Planet with mass M/4 and radius 4R.,47,"""3, 2, 1""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,25,13,TOSSUP,SHORT_ANSWER,BIOLOGY,The primary electron acceptor in photosystem I transfers photoexcited electrons to what iron-sulfur protein that will reduce NADP+ to create NADPH?,The primary electron acceptor in photosystem I transfers photoexcited electrons to what iron-sulfur protein that will reduce NADP+ to create NADPH?,21,"""Ferredoxin (ACCEPT: Ferredoxin-NADP+ reductase)""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,26,13,BONUS,MULTIPLE_CHOICE,BIOLOGY,Which of the following organisms has higher blood pressure in arteries supplying respiratory capillaries than in arteries supplying the capillaries of other body tissues?,Which of the following organisms has higher blood pressure in arteries supplying respiratory capillaries than in arteries supplying the capillaries of other body tissues?,24,"""Z""","[""Frog"", ""Bird"", ""Turtle"", ""Fish""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,27,14,TOSSUP,MULTIPLE_CHOICE,PHYSICS,"A string is attached to a wall at one end. Eddy pulls on the string at the other end creating a tension T on the string. He notices that a wave travelling along the string travels at speed v. Eddy then pulls harder on the string, increasing its tension to 3T. At what speed does a wave travel along the string?","A string is attached to a wall at one end. Eddy pulls on the string at the other end creating a tension T on the string. He notices that a wave travelling along the string travels at speed v. Eddy then pulls harder on the string, increasing its tension to 3T. At what speed does a wave travel along the string?",61,"""W""","[""$\\sqrt(3)$ v"", ""v"", ""3v"", ""9v""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,28,14,BONUS,SHORT_ANSWER,PHYSICS,"Evan and Shelly both hold cylindrical metal bars that are 1 meter in length.  Evan begins spinning his bar about its center. Ashley starts spinning her bar about its end.  Assuming both rods are now spinning at the same angular velocity $\omega$ [Omega], by what factor is the angular momentum of Shelly's bar greater than that of Evan's bar?","Evan and Shelly both hold cylindrical metal bars that are 1 meter in length. Evan begins spinning his bar about its center. Ashley starts spinning her bar about its end. Assuming both rods are now spinning at the same angular velocity [Omega], by what factor is the angular momentum of Shelly's bar greater than that of Evan's bar?",58,"""4""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,29,15,TOSSUP,SHORT_ANSWER,EARTH_SPACE,Order the following three eruptive types in terms of increasing strength: 1) Plinian; 2) Strombolian; 3) Vulcanian.,Order the following three eruptive types in terms of increasing strength: 1) Plinian; 2) Strombolian; 3) Vulcanian.,17,"""2, 3, 1""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,30,15,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,"If Earth’s outer core were partially solidified such that P-wave speeds within it increased significantly, how would the angular width of the P-wave shadow zone change?","If Earth’s outer core were partially solidified such that P-wave speeds within it increased significantly, how would the angular width of the P-wave shadow zone change?",26,"""X""","[""Increase"", ""Decrease"", ""Remain the same"", ""Disappear entirely""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,31,16,TOSSUP,SHORT_ANSWER,CHEMISTRY,A molecule has the formula C4H8 and contains a carbon-carbon double bond. Which of the following is capable of exhibiting cis-trans (E–Z) stereoisomerism?,A molecule has the formula C4H8 and contains a carbon-carbon double bond. Which of the following is capable of exhibiting cis-trans (E–Z) stereoisomerism?,23,"""X) 2-butene""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,32,16,BONUS,MULTIPLE_CHOICE,CHEMISTRY,Which of the following factors most significantly promotes an E2 mechanism over an SN2 mechanism in an organic reaction?,Which of the following factors most significantly promotes an E2 mechanism over an SN2 mechanism in an organic reaction?,19,"""Y""","[""Low temperature, protic solvent"", ""Low temperature, aprotic solvent"", ""High temperature, protic solvent"", ""High temperature, aprotic solvent""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,33,17,TOSSUP,SHORT_ANSWER,MATH,"Cifera draws the line x = 12 in the Cartesian plane, and all of the points on the line of distance 13 from the point (5, 0). What is the sum of the x-coordinates of all the points she drew?","Cifera draws the line x = 12 in the Cartesian plane, and all of the points on the line of distance 13 from the point (5, 0). What is the sum of the x-coordinates of all the points she drew?",40,"""10""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,34,17,BONUS,SHORT_ANSWER,MATH,"What is the least common multiple of the three numbers 21, 35, and 56?","What is the least common multiple of the three numbers 21, 35, and 56?",14,"""840""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,35,18,TOSSUP,MULTIPLE_CHOICE,ENERGY,Scientists at the Johns Hopkins Reiss Lab measure the effects of dark energy using observations of Type Ia supernovae. Which of the following is NOT a reason why Type Ia supernovae are good candidates for studying dark energy?,Scientists at the Johns Hopkins Reiss Lab measure the effects of dark energy using observations of Type Ia supernovae. Which of the following is NOT a reason why Type Ia supernovae are good candidates for studying dark energy?,38,"""W""","[""Their brightness decreases linearly with time"", ""They have a consistent peak luminosity"", ""Their light curves follow a predictable shape"", ""They are observable across cosmological distances""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,36,18,BONUS,SHORT_ANSWER,ENERGY,Scientists at the Johns Hopkins Bevan Lab are studying how colloidal particles self-assemble under external electric fields by mapping their energy landscapes. Identify all of the following three statements that are true about colloids: 1) Colloids can scatter light; 2) The average particle size in colloids is smaller than those in solutions; 3) Colloidal particles settle out over time.,Scientists at the Johns Hopkins Bevan Lab are studying how colloidal particles self-assemble under external electric fields by mapping their energy landscapes. Identify all of the following three statements that are true about colloids: 1) Colloids can scatter light; 2) The average particle size in colloids is smaller than those in solutions; 3) Colloidal particles settle out over time.,59,"""1 only""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,37,19,TOSSUP,SHORT_ANSWER,BIOLOGY,"The chloroplasts of cryptomonads contain small chromosomes that are transcribed within a tiny vestigial nucleus. What is the name of this remnant nucleus, which originates from secondary endosymbiosis?","The chloroplasts of cryptomonads contain small chromosomes that are transcribed within a tiny vestigial nucleus. What is the name of this remnant nucleus, which originates from secondary endosymbiosis?",28,"""Nucleomorph""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,38,19,BONUS,SHORT_ANSWER,BIOLOGY,Identify all of the following three statements that are true about angiosperm reproduction: 1) A sperm cell fuses with one polar nuclei to form the primary endosperm nucleus; 2) A generative cell undergoes meiosis to form two sperm cells in a pollen grain; 3) Antipodal cells attract the pollen tube to the ovule through chemical signals.,Identify all of the following three statements that are true about angiosperm reproduction: 1) A sperm cell fuses with one polar nuclei to form the primary endosperm nucleus; 2) A generative cell undergoes meiosis to form two sperm cells in a pollen grain; 3) Antipodal cells attract the pollen tube to the ovule through chemical signals.,56,"""None""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,39,20,TOSSUP,SHORT_ANSWER,PHYSICS,"An insulating sphere has a uniform charge density throughout its volume. Within the sphere, the electric field strength is proportional to the distance from its center raised to what power?","An insulating sphere has a uniform charge density throughout its volume. Within the sphere, the electric field strength is proportional to the distance from its center raised to what power?",30,"""1""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,40,20,BONUS,MULTIPLE_CHOICE,PHYSICS,"A physical pendulum is made by swinging a small statue about a pivot centered in its head. A sculptor creates a second statue out of the same material with each dimension twice that of the smaller statue. If the second statue is also made into a pendulum, which of the following is equal to the ratio between its period and the period of the smaller statue?","A physical pendulum is made by swinging a small statue about a pivot centered in its head. A sculptor creates a second statue out of the same material with each dimension twice that of the smaller statue. If the second statue is also made into a pendulum, which of the following is equal to the ratio between its period and the period of the smaller statue?",66,"""Y""","[""1 over square root of 2"", ""1"", ""Square root of 2"", ""2""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,41,21,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,"Samuel is looking for garnet in his thin section of eclogite. When looking under cross-polarized light, which of the following would be an indication that he has found garnet?","Samuel is looking for garnet in his thin section of eclogite. When looking under cross-polarized light, which of the following would be an indication that he has found garnet?",29,"""Z""","[""A mineral enters extinction in parallel bands"", ""A mineral enters extinction in perpendicular bands"", ""A mineral is in extinction at specific angles"", ""A mineral is in extinction at all angles""]",SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,42,21,BONUS,SHORT_ANSWER,EARTH_SPACE,Identify all of the following atmospheric conditions which would be beneficial for a strengthening tropical cyclone: 1) Upper-level divergence; 2) Westerly steering flow and easterly winds aloft; 3) Nearby strong upper-level trough,Identify all of the following atmospheric conditions which would be beneficial for a strengthening tropical cyclone: 1) Upper-level divergence; 2) Westerly steering flow and easterly winds aloft; 3) Nearby strong upper-level trough,32,"""1 only""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,43,22,TOSSUP,SHORT_ANSWER,CHEMISTRY,The deprotonation of a carbonyl species alpha to the carbonyl carbon forms what negatively charged functional group?,The deprotonation of a carbonyl species alpha to the carbonyl carbon forms what negatively charged functional group?,17,"""Enolate""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,44,22,BONUS,SHORT_ANSWER,CHEMISTRY,Charlie analyzes the production of acetaldehyde from ethylene and oxygen using proton NMR spectroscopy. What is the positive difference between the number of peaks he would observe between the reactants and the product?,Charlie analyzes the production of acetaldehyde from ethylene and oxygen using proton NMR spectroscopy. What is the positive difference between the number of peaks he would observe between the reactants and the product?,33,"""1""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,45,23,TOSSUP,SHORT_ANSWER,MATH,Steph notices that 49ers players are injured at a much higher rate than players from other teams. What probability distribution best models the rate at which players would be injured based on time played?,Steph notices that 49ers players are injured at a much higher rate than players from other teams. What probability distribution best models the rate at which players would be injured based on time played?,34,"""Poisson""",[],SSB_2026
996270cc0498c447d9dadc9286e8f304b6eacc251a745f3bc48e5ea542e2fbfb,DOUBLE ELIM 4,2026,46,23,BONUS,SHORT_ANSWER,MATH,How many real values of $x$ satisfy the equation $x^2 - |4x|-4=0$?,How many real values of satisfy the equation ?,9,"""2""",[],SSB_2026
2fa9b78d17abe64d2e95713595330c2a0bdf1db31749c2a851010064902518c7,DOUBLE ELIM 6,2026,1,1,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,Which of the following vitamins would most likely not be found inside a chylomicron?,Which of the following vitamins would most likely not be found inside a chylomicron?,14,"""X""","[""Retinol"", ""Niacin"", ""Tocopherol"", ""Phylloquinone""]",SSB_2026
2fa9b78d17abe64d2e95713595330c2a0bdf1db31749c2a851010064902518c7,DOUBLE ELIM 6,2026,2,1,BONUS,SHORT_ANSWER,BIOLOGY,"Plant cells often maintain a high membrane surface area-to-cytosolic volume ratio. When placed in a hypertonic environment, this ratio decreases. Order the following three cells by increasing magnitude of the decrease: 1) Sieve tube element; 2) Palisade mesophyll cell; 3) Tracheid.","Plant cells often maintain a high membrane surface area-to-cytosolic volume ratio. When placed in a hypertonic environment, this ratio decreases. Order the following three cells by increasing magnitude of the decrease: 1) Sieve tube element; 2) Palisade mesophyll cell; 3) Tracheid.",41,"""3, 1, 2""",[],SSB_2026
