packet_checksum,packet_name,packet_year,question_id,pair_id,question_type,question_style,category,question_text,question_text_stripped,word_count,correct_answer,options_json,source
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,19,10,TOSSUP,SHORT_ANSWER,PHYSICS,What equation in fluid dynamics states that the flux of mass into a system is equal to the rate of accumulation of mass inside of it?,What equation in fluid dynamics states that the flux of mass into a system is equal to the rate of accumulation of mass inside of it?,26,"""Continuity equation""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,20,10,BONUS,SHORT_ANSWER,PHYSICS,"If the turns ratio of a transformer is doubled, by what factor does the voltage across the primary circuit need to be multiplied to maintain the same current through the secondary circuit?","If the turns ratio of a transformer is doubled, by what factor does the voltage across the primary circuit need to be multiplied to maintain the same current through the secondary circuit?",32,"""4""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,21,11,TOSSUP,IDENTIFY_ALL,CHEMISTRY,Identify all of the following solutions that would have a negative deviation from Raoult's law. 1) Ethanol and acetic acid 2) Chloroform and water 3) Hydrofluoric acid and bromine,Identify all of the following solutions that would have a negative deviation from Raoult's law. 1) Ethanol and acetic acid 2) Chloroform and water 3) Hydrofluoric acid and bromine,29,"""1 only""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,22,11,BONUS,SHORT_ANSWER,CHEMISTRY,What theory of transition metal chemistry treats ligands as electrostatic point charges in order to describe the splitting of d-orbitals?,What theory of transition metal chemistry treats ligands as electrostatic point charges in order to describe the splitting of d-orbitals?,20,"""Crystal field theory""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,23,12,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,"Around 34 million years ago, the opening of the Drake Passage had what effects on global climate and Antarctic glaciation respectively?","Around 34 million years ago, the opening of the Drake Passage had what effects on global climate and Antarctic glaciation respectively?",21,"""Y""","[""Increased poleward heat transport, increased glaciation"", ""Increased poleward heat transport, decreased glaciation"", ""Decreased poleward heat transport, increased glaciation"", ""Decreased poleward heat transport, decreased glaciation""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,24,12,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,"In meters per second, which of the following is closest to the speed of a deep ocean wave with a wavelength of 16 meters and water depth of 9 meters?","In meters per second, which of the following is closest to the speed of a deep ocean wave with a wavelength of 16 meters and water depth of 9 meters?",30,"""X""","[""4"", ""5"", ""10"", ""13""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,25,13,TOSSUP,SHORT_ANSWER,MATH,"Javad has twelve identical pieces of candy that he wants to give to his ten children. If each child must receive at least one piece of candy, how many ways are there for him to distribute the candy?","Javad has twelve identical pieces of candy that he wants to give to his ten children. If each child must receive at least one piece of candy, how many ways are there for him to distribute the candy?",38,"""55""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,26,13,BONUS,SHORT_ANSWER,MATH,How many ones are in the binary expansion of 63*127?,How many ones are in the binary expansion of 63*127?,10,"""7""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,27,14,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,"To remove a thymine dimer, which of the following repair mechanisms would a cell most likely use?","To remove a thymine dimer, which of the following repair mechanisms would a cell most likely use?",17,"""X""","[""Base excision repair"", ""Nucleotide excision repair"", ""Non-homologous end joining"", ""Homology-directed repair""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,28,14,BONUS,SHORT_ANSWER,BIOLOGY,Alex has recently taken up vegetative propagation. He attaches a twig from one plant onto the root system of another plant. What is the term for the twig being grafted?,Alex has recently taken up vegetative propagation. He attaches a twig from one plant onto the root system of another plant. What is the term for the twig being grafted?,30,"""Scion""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,29,15,TOSSUP,IDENTIFY_ALL,PHYSICS,Identify all of the following 4 quantities that are state functions: 1) chemical potential 2) grand canonical partition function 3) temperature 4) enthalpy,Identify all of the following 4 quantities that are state functions: 1) chemical potential 2) grand canonical partition function 3) temperature 4) enthalpy,23,"""All""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,30,15,BONUS,MULTIPLE_CHOICE,PHYSICS,Which of the following best describes a normal mode?,Which of the following best describes a normal mode?,9,"""X""","[""A resonant frequency for which oscillation amplitudes increase exponentially over time."", ""A pattern of oscillation where the frequency and phase relation between all parts of the system is the same"", ""A superposition of sinusoidal oscillations that produces a travelling wave"", ""A periodically repeating pattern in a one dimensional crystal lattice""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,31,16,TOSSUP,RANK,CHEMISTRY,Order the following four functional groups by increasing electronegativity: 1. amino 2. hydroxyl 3. nitro,Order the following four functional groups by increasing electronegativity: 1. amino 2. hydroxyl 3. nitro,15,"""1 2 3""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,32,16,BONUS,RANK,CHEMISTRY,Order the following 3 organic acids by increasing van't Hoff factor: 1. acetic acid 2. isobutanoic acid 3. propanoic acid,Order the following 3 organic acids by increasing van't Hoff factor: 1. acetic acid 2. isobutanoic acid 3. propanoic acid,20,"""2 3 1""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,33,17,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following exoplanet detection techniques has detected the most exoplanets to date?,Which of the following exoplanet detection techniques has detected the most exoplanets to date?,14,"""Y""","[""Radial Velocity"", ""Direct Imaging"", ""Transit"", ""Astrometry""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,34,17,BONUS,MULTIPLE_CHOICE,EARTH_SPACE,The Sun has an apparent magnitude of -26 at a distance of 5 × 10^-6 parsecs. Which of the following is closest to the Sun’s absolute magnitude?,The Sun has an apparent magnitude of -26 at a distance of 5 × 10^-6 parsecs. Which of the following is closest to the Sun’s absolute magnitude?,27,"""Y""","[""-6"", ""-1"", ""5"", ""8""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,35,18,TOSSUP,IDENTIFY_ALL,MATH,Identify all of the following shapes that could be the inversion of a circle with respect to another circle. 1) Circle 2) Line 3) Parabola,Identify all of the following shapes that could be the inversion of a circle with respect to another circle. 1) Circle 2) Line 3) Parabola,25,"""1 and 2""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,36,18,BONUS,SHORT_ANSWER,MATH,What is the value of five halves factorial?,What is the value of five halves factorial?,8,"""15 $\\sqrt{pi}$/8""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,37,19,TOSSUP,SHORT_ANSWER,BIOLOGY,"In insects, molting occurs over metamorphosis when what hormone is at high concentrations?","In insects, molting occurs over metamorphosis when what hormone is at high concentrations?",13,"""Juvenile hormone""",[],DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,38,19,BONUS,MULTIPLE_CHOICE,BIOLOGY,Which of the following animals relies on single circulation?,Which of the following animals relies on single circulation?,9,"""Z""","[""Brown bear"", ""Poison dart frog"", ""Caiman lizard"", ""Atlantic mackerel""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,39,20,TOSSUP,MULTIPLE_CHOICE,PHYSICS,Which of the following gives the correct unit for surface tension?,Which of the following gives the correct unit for surface tension?,11,"""X""","[""Pascal"", ""Pascal times meter"", ""Pascal times second"", ""Pascal times second squared""]",DASONI_2
4695c9141e14282c45371a5689c7bd410dc13fa979d4340761593e9c41dc58d0,DOUBLE ELIMINATION 3,2026,40,20,BONUS,MULTIPLE_CHOICE,PHYSICS,Which of the following statements is true about the Drude theory of metals?,Which of the following statements is true about the Drude theory of metals?,13,"""W""","[""It predicts a linear relationship between electric field and current density"", ""It assumes that electrons take the same time between scattering events"", ""It predicts a linear dependence of heat capacity on temperature"", ""It explains the anomalous Hall effect""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,1,1,TOSSUP,IDENTIFY_ALL,BIOLOGY,Identify all of the following three enzymes that catalyze irreversible reactions in glycolysis: 1) Phosphoglycerate mutase 2) Pyruvate kinase 3) Triose phosphate isomerase,Identify all of the following three enzymes that catalyze irreversible reactions in glycolysis: 1) Phosphoglycerate mutase 2) Pyruvate kinase 3) Triose phosphate isomerase,23,"""2 only""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,2,1,BONUS,SHORT_ANSWER,BIOLOGY,"Located between the afferent arteriole and distal convoluted tubule, which specialized renal tissue regulates blood pressure and glomerular filtration rate via the RAAS system?","Located between the afferent arteriole and distal convoluted tubule, which specialized renal tissue regulates blood pressure and glomerular filtration rate via the RAAS system?",24,"""Juxtaglomerular apparatus""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,3,2,TOSSUP,RANK,CHEMISTRY,Order the following three compounds by increasing acidity: 1. phenol 2. thiophenol 3. selenophenol,Order the following three compounds by increasing acidity: 1. phenol 2. thiophenol 3. selenophenol,14,"""1 2 3""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,4,2,BONUS,SHORT_ANSWER,CHEMISTRY,"In a homonuclear diatomic molecule, how many total orbitals are formed from the interaction of the 2p orbitals of the individual atoms?","In a homonuclear diatomic molecule, how many total orbitals are formed from the interaction of the 2p orbitals of the individual atoms?",22,"""6""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,5,3,TOSSUP,MULTIPLE_CHOICE,MATH,"In abstract algebra, which of the following is NOT a property of all groups?","In abstract algebra, which of the following is NOT a property of all groups?",14,"""X""","[""associativity"", ""commutativity"", ""closure"", ""invertibility of elements""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,6,3,BONUS,SHORT_ANSWER,MATH,Consider the function f(x)=$x^{4}-10x^{2}-x+6.$ f(x) has exactly one rational root. What is this root?,Consider the function f(x)= f(x) has exactly one rational root. What is this root?,14,"""-3""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,7,4,TOSSUP,MULTIPLE_CHOICE,PHYSICS,Which of the following is false about the strong nuclear force?,Which of the following is false about the strong nuclear force?,11,"""Y""","[""The residual strong force is mediated by pions"", ""The strong force is stronger when separation distance is bigger"", ""The strong force can act on all fermions"", ""The strong force is described by the SU(3) symmetry group""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,8,4,BONUS,SHORT_ANSWER,PHYSICS,"Ethan is playing the violin, but the strings are all out of tune! All of the violin strings have a length of 1 meter and are under a tension of 20 N. The A string has a mass of 2 grams while the D string has a mass of 8 grams. Assuming that the strings only resonate at their fundamental frequency, what is the beat frequency when Ethan plays both strings at the same time?","Ethan is playing the violin, but the strings are all out of tune! All of the violin strings have a length of 1 meter and are under a tension of 20 N. The A string has a mass of 2 grams while the D string has a mass of 8 grams. Assuming that the strings only resonate at their fundamental frequency, what is the beat frequency when Ethan plays both strings at the same time?",75,"""0.02 Hz""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,9,5,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,Which of the following locations will likely have all 4 types of oceanic sediment?,Which of the following locations will likely have all 4 types of oceanic sediment?,14,"""X""","[""Meteor impact"", ""Continental Shelf"", ""Coastal Bluff"", ""Seamount""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,10,5,BONUS,SHORT_ANSWER,EARTH_SPACE,"Which glacial landform is formed via scouring near a resistant rock, creating a shape opposite that of a Roche moutonnee?","Which glacial landform is formed via scouring near a resistant rock, creating a shape opposite that of a Roche moutonnee?",20,"""CRAG AND TAIL""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,11,6,TOSSUP,SHORT_ANSWER,BIOLOGY,"Yajur encounters a plant with a loss-of-function mutation in a family of transmembrane efflux carriers. The plant has a needle-like, flowerless stem phenotype. He knows this is caused by a lack of polar auxin transport. What proteins are affected?","Yajur encounters a plant with a loss-of-function mutation in a family of transmembrane efflux carriers. The plant has a needle-like, flowerless stem phenotype. He knows this is caused by a lack of polar auxin transport. What proteins are affected?",39,"""PIN proteins""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,12,6,BONUS,SHORT_ANSWER,BIOLOGY,"Otoliths are calcium carbonate crystals in the human ear responsible for the sensation of gravity. In plants, what structures are analogous to otoliths for sensing gravity within amyloplasts?","Otoliths are calcium carbonate crystals in the human ear responsible for the sensation of gravity. In plants, what structures are analogous to otoliths for sensing gravity within amyloplasts?",28,"""Statoliths""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,13,7,TOSSUP,SHORT_ANSWER,CHEMISTRY,"What is the name for chemical compounds that have both a hydrophilic and hydrophobic end, allowing them to dissolve in both hydrophilic and hydrophobic solvents?","What is the name for chemical compounds that have both a hydrophilic and hydrophobic end, allowing them to dissolve in both hydrophilic and hydrophobic solvents?",25,"""amphiphilic (accept: amphipathic)""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,14,7,BONUS,SHORT_ANSWER,CHEMISTRY,What functional group is a cyclic ether consisting of two carbon atoms and one oxygen atom?,What functional group is a cyclic ether consisting of two carbon atoms and one oxygen atom?,16,"""Epoxide""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,15,8,TOSSUP,SHORT_ANSWER,MATH,"Alex is baking cookies. He wants to make his cookies very sweet, so he needs 12,000,000 kilograms of sugar for every cubic centimeter of cookie. In scientific notation to two significant figures, how much sugar, in nanograms, does he need to bake a rectangular cookie measuring 5 cm wide, 12 cm long, and 1 cm thick?","Alex is baking cookies. He wants to make his cookies very sweet, so he needs 12,000,000 kilograms of sugar for every cubic centimeter of cookie. In scientific notation to two significant figures, how much sugar, in nanograms, does he need to bake a rectangular cookie measuring 5 cm wide, 12 cm long, and 1 cm thick?",56,"""7.2 * $10^{20}$""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,16,8,BONUS,MULTIPLE_CHOICE,MATH,The multiplicative persistence of a number is the number of times it can be replaced by the product of its digits before doing this no longer changes the number. Which of the following numbers has the highest multiplicative persistence?,The multiplicative persistence of a number is the number of times it can be replaced by the product of its digits before doing this no longer changes the number. Which of the following numbers has the highest multiplicative persistence?,39,"""X""","[""39"", ""77"", ""129"", ""275""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,17,9,TOSSUP,MULTIPLE_CHOICE,PHYSICS,"Mr. Guisti is playing with his new slinky. If he lets the slinky walk down a set of stairs, what happens to the total mechanical energy of the slinky?","Mr. Guisti is playing with his new slinky. If he lets the slinky walk down a set of stairs, what happens to the total mechanical energy of the slinky?",29,"""X""","[""It increases"", ""It decreases"", ""It stays the same"", ""It increases, then decreases""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,18,9,BONUS,MULTIPLE_CHOICE,PHYSICS,Which of the following are the correct natural variables for Helmholtz free energy?,Which of the following are the correct natural variables for Helmholtz free energy?,13,"""""","[""Temperature and Pressure"", ""Temperature and Volume"", ""Entropy and Pressure"", ""Entropy and Volume"", ""Temperature and Volume [LW] [Thermo]""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,19,10,TOSSUP,SHORT_ANSWER,EARTH_SPACE,"You find a stony meteorite that lacks chondrules, but mysteriously, has an isotopic ratio matching the second largest asteroid. What class of meteorites is this part of?","You find a stony meteorite that lacks chondrules, but mysteriously, has an isotopic ratio matching the second largest asteroid. What class of meteorites is this part of?",27,"""HED SOLAR SYSTEM""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,20,10,BONUS,SHORT_ANSWER,EARTH_SPACE,What is the specific term for the phenomenon formed when air refraction causes an object to appear above where it typically is?,What is the specific term for the phenomenon formed when air refraction causes an object to appear above where it typically is?,22,"""SUPERIOR MIRAGE (DO NOT ACCEPT: MIRAGE)""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,21,11,TOSSUP,MULTIPLE_CHOICE,BIOLOGY,Akshansh finds that an unknown protein he's trying to identify is trimeric. Which of the following would most likely be the protein?,Akshansh finds that an unknown protein he's trying to identify is trimeric. Which of the following would most likely be the protein?,22,"""W""","[""Clathrin"", ""IgA"", ""IgM"", ""Tubulin""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,22,11,BONUS,SHORT_ANSWER,BIOLOGY,"Julian knows that for aspartic acid, the pKa1 is 1.9, the pKa2 is 3.7, and the pKa3 is 9.6. To two significant figures, what is the isoelectric point of aspartic acid?","Julian knows that for aspartic acid, the pKa1 is 1.9, the pKa2 is 3.7, and the pKa3 is 9.6. To two significant figures, what is the isoelectric point of aspartic acid?",31,"""2.8""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,23,12,TOSSUP,MULTIPLE_CHOICE,CHEMISTRY,Gavin would like to turn ethyl bromide into ethanol. Which of the following reagents would be most useful?,Gavin would like to turn ethyl bromide into ethanol. Which of the following reagents would be most useful?,18,"""Z""","[""lithium aluminum hydride"", ""water"", ""hydrochloric acid"", ""sodium hydroxide""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,24,12,BONUS,SHORT_ANSWER,CHEMISTRY,What is the bond order between the two oxygen atoms in the superoxide anion?,What is the bond order between the two oxygen atoms in the superoxide anion?,14,"""1.5""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,25,13,TOSSUP,MULTIPLE_CHOICE,MATH,A false positive is an example of which of the following types of errors?,A false positive is an example of which of the following types of errors?,14,"""W""","[""Type 1"", ""Type 2"", ""Type 3"", ""Type 4""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,26,13,BONUS,IDENTIFY_ALL,MATH,Identify all of the following statements that are true about linear algebra. 1) The row space is the orthogonal complement to the nullspace 2) The column space is the orthogonal complement to the left nullspace 3) The dimensions of the row space and column space must be equal.,Identify all of the following statements that are true about linear algebra. 1) The row space is the orthogonal complement to the nullspace 2) The column space is the orthogonal complement to the left nullspace 3) The dimensions of the row space and column space must be equal.,48,"""All""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,27,14,TOSSUP,MULTIPLE_CHOICE,PHYSICS,Filip is standing in front of a divergent lens. Which of the following is true about his image in the lens?,Filip is standing in front of a divergent lens. Which of the following is true about his image in the lens?,21,"""X""","[""It is upright and bigger"", ""It is upright and smaller"", ""It is inverted and bigger"", ""It is inverted and smaller""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,28,14,BONUS,MULTIPLE_CHOICE,PHYSICS,How many different values of total angular momentum are there for the combination of a spin 3/2 particle and a spin 1/2 particle?,How many different values of total angular momentum are there for the combination of a spin 3/2 particle and a spin 1/2 particle?,23,"""X""","[""1"", ""2"", ""3"", ""4""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,29,15,TOSSUP,MULTIPLE_CHOICE,EARTH_SPACE,"What type of telescope consists of a corrector plate, primary mirror, and secondary mirror, allowing for long focal lengths in a short tube?","What type of telescope consists of a corrector plate, primary mirror, and secondary mirror, allowing for long focal lengths in a short tube?",23,"""Y""","[""Cassegrain"", ""Newtonian"", ""Schmidt-Cassegrain"", ""Herschelian""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,30,15,BONUS,SHORT_ANSWER,EARTH_SPACE,Jerry is studying a star that is undergoing rapid mass loss as it transitions between the Wolf-Rayet and O-type star stages of its life. Which specific type of variable star is he studying?,Jerry is studying a star that is undergoing rapid mass loss as it transitions between the Wolf-Rayet and O-type star stages of its life. Which specific type of variable star is he studying?,33,"""LUMINOUS BLUE VARIABLE (ACCEPT: LBV)""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,31,16,TOSSUP,SHORT_ANSWER,BIOLOGY,"Doctor Shayan finds that his patient is experiencing abnormally high levels of cortisol, leading to rapid weight gain, thin skin, and fatigue. Which disease would his patient most likely have?","Doctor Shayan finds that his patient is experiencing abnormally high levels of cortisol, leading to rapid weight gain, thin skin, and fatigue. Which disease would his patient most likely have?",30,"""Cushing's syndrome""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,32,16,BONUS,SHORT_ANSWER,BIOLOGY,"Ethan, an aspiring hematologist, is performing a complete blood count on a patient. What laboratory technique, which uses lasers to measure chemical and physical characteristics of cells, should he use?","Ethan, an aspiring hematologist, is performing a complete blood count on a patient. What laboratory technique, which uses lasers to measure chemical and physical characteristics of cells, should he use?",30,"""Flow cytometry""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,33,17,TOSSUP,SHORT_ANSWER,CHEMISTRY,Sulfur trioxide violently reacts with water to form sulfuric acid. This implies that sulfur trioxide is what general type of compound that forms an acid when reacted with water?,Sulfur trioxide violently reacts with water to form sulfuric acid. This implies that sulfur trioxide is what general type of compound that forms an acid when reacted with water?,29,"""acid anhydride (accept: anhydride)""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,34,17,BONUS,MULTIPLE_CHOICE,CHEMISTRY,Lucas would like to convert but-1-ene into 1-bromobutane. Which of the following reagents should he use alongside HBr to perform this reaction?,Lucas would like to convert but-1-ene into 1-bromobutane. Which of the following reagents should he use alongside HBr to perform this reaction?,22,"""W""","[""Benzoyl peroxide"", ""diborane"", ""methylamine"", ""bromine""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,35,18,TOSSUP,SHORT_ANSWER,MATH,The determinant of what matrix is used to determine whether a set of solutions to a differential equation is linearly independent?,The determinant of what matrix is used to determine whether a set of solutions to a differential equation is linearly independent?,21,"""Wronskian""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,36,18,BONUS,MULTIPLE_CHOICE,MATH,Which of the following statements of Boolean logic is not true?,Which of the following statements of Boolean logic is not true?,11,"""Z""","[""a and b is equivalent to NOT (NOT A or NOT B)"", ""A XOR B is equivalent to (A OR B) AND (A NAND B)"", ""XNOR is equivalent to equality"", ""(NOT A) OR (NOT B) is equivalent to NOT (A OR B)""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,37,19,TOSSUP,MULTIPLE_CHOICE,PHYSICS,"At the equilibrium position of a phase transition, which of the following quantities must be minimized?","At the equilibrium position of a phase transition, which of the following quantities must be minimized?",16,"""Z""","[""Pressure"", ""Internal energy"", ""Entropy"", ""Gibbs free energy""]",DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,38,19,BONUS,SHORT_ANSWER,PHYSICS,"Lucas really wants to experience the Coriolis force. On a tram at Chicago O'Hare airport, he walks forwards at a speed of 2 meters per second while the tram is turning to the right in a circle of radius 10 meters at a speed of 5 meters per second. What is the magnitude and direction of the Coriolis force Lucas experiences if he has a mass of 80 kilograms?","Lucas really wants to experience the Coriolis force. On a tram at Chicago O'Hare airport, he walks forwards at a speed of 2 meters per second while the tram is turning to the right in a circle of radius 10 meters at a speed of 5 meters per second. What is the magnitude and direction of the Coriolis force Lucas experiences if he has a mass of 80 kilograms?",69,"""160 N, to the left""",[],DASONI_2
28f23e9c301c3a385809ff5341f7be3c6bfef31cdcb72c93a241b4ec48b9cb64,DOUBLE ELIMINATION 4,2026,39,20,TOSSUP,RANK,EARTH_SPACE,Order the following three Solar System bodies in increasing strength of magnetic field. 1) Mercury 2) Mars 3) Ganymede,Order the following three Solar System bodies in increasing strength of magnetic field. 1) Mercury 2) Mars 3) Ganymede,19,"""2, 1, 3""",[],DASONI_2
